5707 1 1 14 1 0 0
 -2.39239752293E-001  -4.93745714426E-001   3.87999206781E-001   6.71985030174E-001         71     0     1     0     5   581  1168  -1.00000000000E+000   1.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   8.84000033620E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.54461634159E+000   0.00000000000E+000   0.00000000000E+000     2    17 20009    9.00000    2.00000    8.00000
 -3.71697515249E-001  -7.45905995369E-001  -1.04309633374E-001   8.39890062809E-001        155     0     1     0     5  1025   605  -2.68028855324E-001  -1.33413463831E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   8.84999973314E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.54636168480E+000   0.00000000000E+000   0.00000000000E+000     2    17 2000a   14.00000    5.00000    0.00000
 -2.18071743846E-001  -3.01626026630E-001   5.31191706657E-001   6.48612499237E-001        144     0     1     0     5   361  1314  -1.00000001490E-001   6.99999988079E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   8.84999973314E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.54636168480E+000   0.00000000000E+000   0.00000000000E+000     2    17 2000a    7.00000   -1.00000   10.00000
 -3.16582262516E-001  -6.36030197144E-001  -3.17063897848E-001   7.78002738953E-001        220     0     1     0     5   815   355   5.77533602715E-001  -2.10012212396E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   8.86999989307E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.54985237122E+000   0.00000000000E+000   0.00000000000E+000     2    17 2000c   12.00000    5.00000   -4.00000
 -6.54600188136E-002  -3.30971479416E-001  -5.12394234538E-002   3.41251552105E-001        703     0     1     0     5   330   696   3.21428567171E-001  -1.07142858207E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   8.86999989307E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.54985237122E+000   0.00000000000E+000   0.00000000000E+000     2    17 2000c    4.00000    4.00000    0.00000
 -3.07340174913E-001  -5.26452958584E-001  -4.71009671688E-001   7.70364046097E-001        111     0     1     0     5   675   172   1.15138590336E-001  -2.85714298487E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   8.87999997303E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.55159771442E+000   0.00000000000E+000   0.00000000000E+000     2    17 2000d   11.00000    4.00000   -7.00000
 -1.43181815743E-001  -4.95626717806E-001  -1.63089931011E-002   5.16151964664E-001       1073     0     1     0     5   520   726  -3.88888895512E-001   1.94444447756E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   8.87999997303E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.55159771442E+000   0.00000000000E+000   0.00000000000E+000     2    17 2000d    7.00000    5.00000    1.00000
 -1.75877451897E-001  -3.87685686350E-001  -3.97049516439E-001   5.82135200500E-001         42     0     1     0     5   430   335   3.48684221506E-001   2.69736856222E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   8.90000013296E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.55508840084E+000   0.00000000000E+000   0.00000000000E+000     2    17 2000f    7.00000    4.00000   -6.00000
 -3.79014194012E-001  -7.19127953053E-001  -2.70743548870E-001   8.56795668602E-001        107     0     1     0     5  1007   378   1.61524504423E-001  -4.50090736151E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   8.90000013296E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.55508840084E+000   0.00000000000E+000   0.00000000000E+000     2    17 2000f   14.00000    5.00000   -3.00000
 -1.59222409129E-001  -3.38828682899E-001   4.08629119396E-001   5.54197072983E-001         39     0     1     0     5   373  1152   2.90396064520E-001   1.07535922527E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   8.90000013296E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.55508840084E+000   0.00000000000E+000   0.00000000000E+000     2    17 2000f    6.00000    1.00000    8.00000
 -2.67633318901E-001  -6.61903381348E-001   7.62887671590E-002   7.18027651310E-001        390     0     1     0     5   795   829  -5.83333313465E-001   8.33333313465E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   8.91000021292E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.55683374405E+000   0.00000000000E+000   0.00000000000E+000     2    17 20010   11.00000    5.00000    3.00000
 -4.08869385719E-001  -7.64817595482E-001  -2.19613358378E-001   8.94622921944E-001         56     0     1     0     5  1124   430   1.66666671634E-001   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   8.92999968983E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.56032431126E+000   0.00000000000E+000   0.00000000000E+000     2    17 20012   15.00000    5.00000   -2.00000
 -2.43090644479E-001  -4.53056752682E-001  -4.61673885584E-001   6.91011071205E-001        151     0     1     0     5   539   226   4.50549453497E-001  -1.95970699191E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   8.93999976979E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.56206965446E+000   0.00000000000E+000   0.00000000000E+000     2    17 20013    9.00000    4.00000   -7.00000
 -1.15738779306E-001  -4.41096752882E-001  -1.22662767768E-001   4.72237199545E-001        535     0     1     0     5   454   625  -2.85626918077E-001  -3.19266051054E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   8.93999976979E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.56206965446E+000   0.00000000000E+000   0.00000000000E+000     2    17 20013    6.00000    5.00000   -1.00000
 -1.55911102891E-001  -2.19210714102E-001   4.84974950552E-001   5.54583013058E-001       1910     0     1     0     5   252  1230  -1.27272725105E-001  -2.18181818724E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   8.93999976979E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.56206965446E+000   0.00000000000E+000   0.00000000000E+000     2    17 20013    5.00000   -1.00000    9.00000
 -4.01826649904E-001  -7.91763961315E-001  -5.33000826836E-002   8.89491856098E-001         38     0     1     0     5  1152   667  -9.24855470657E-002   6.93641602993E-002   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   8.94999984975E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.56381499767E+000   0.00000000000E+000   0.00000000000E+000     2    17 20014   15.00000    5.00000    1.00000
 -1.01963318884E-001  -3.66649091244E-001   2.30901256204E-001   4.45133090019E-001       2183     0     1     0     5   377   960   1.25000000000E-001   3.28125000000E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   8.94999984975E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.56381499767E+000   0.00000000000E+000   0.00000000000E+000     2    17 20014    5.00000    3.00000    5.00000
 -4.04944300652E-001  -6.36760413647E-001  -4.84682887793E-001   8.96861851215E-001         28     0     1     0     5   941    51  -3.35260123014E-001   9.24855470657E-002   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   8.97000000968E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.56730568409E+000   0.00000000000E+000   0.00000000000E+000     2    17 20016   14.00000    4.00000   -7.00000
 -4.67175930738E-001  -7.19556689262E-001  -4.38271671534E-001   9.63378012180E-001         63     0     1     0     5  1178    45   7.03488349915E-001  -3.22674423456E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   8.97000000968E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.56730568409E+000   0.00000000000E+000   0.00000000000E+000     2    17 20016   16.00000    4.00000   -6.00000
 -3.19888234138E-001  -6.27113819122E-001  -3.72459560633E-001   7.96446084976E-001        185     0     1     0     5   814   278   4.65736031532E-001  -5.82487285137E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   8.97000000968E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.56730568409E+000   0.00000000000E+000   0.00000000000E+000     2    17 20016   12.00000    5.00000   -5.00000
 -1.18416786194E-001  -4.32767927647E-001  -1.78207069635E-001   4.82771545649E-001        396     0     1     0     5   448   570  -4.57142859697E-001   4.93379801512E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   8.97000000968E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.56730568409E+000   0.00000000000E+000   0.00000000000E+000     2    17 20016    6.00000    5.00000   -2.00000
 -4.07779812813E-001  -7.81695187092E-001   1.77158400416E-001   8.99286866188E-001         24     0     1     0     5  1152   996   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   8.97000000968E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.56730568409E+000   0.00000000000E+000   0.00000000000E+000     2    17 20016   15.00000    4.00000    5.00000
 -1.97375297546E-001  -3.24497878551E-001  -4.99966502190E-001   6.27871334553E-001       2948     0     1     0     5   374   212   2.56870687008E-001   2.06722870469E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   8.99000016960E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.57079637051E+000   0.00000000000E+000   0.00000000000E+000     2    17 20018    7.00000    3.00000   -8.00000
 -1.71145021915E-001  -5.51278173923E-001   9.01261717081E-002   5.84226787090E-001        356     0     1     0     5   596   835   2.75484412909E-001  -2.27464199066E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   8.99000016960E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.57079637051E+000   0.00000000000E+000   0.00000000000E+000     2    17 20018    8.00000    5.00000    3.00000
 -2.80163139105E-001  -3.83810132742E-001   5.77763319016E-001   7.48072206974E-001        464     0     1     0     5   484  1425  -3.44827584922E-002   2.06896558404E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   8.99000016960E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.57079637051E+000   0.00000000000E+000   0.00000000000E+000     2    17 20018    9.00000   -1.00000   11.00000
 -7.21353441477E-002  -3.04149359465E-001  -2.17043250799E-001   3.80549758673E-001       3058     0     1     0     5   309   543   9.61466785520E-003   8.40724483132E-002   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.57254171371E+000   0.00000000000E+000   0.00000000000E+000     2    17 20019    4.00000    4.00000   -3.00000
 -1.11486084759E-001  -4.59576040506E-001  -1.16570265964E-002   4.73048806190E-001        762     0     1     0     5   470   731   4.81499522924E-001   3.45667004585E-002   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.57254171371E+000   0.00000000000E+000   0.00000000000E+000     2    17 20019    6.00000    5.00000    1.00000
 -1.10014267266E-001  -9.06215086579E-002   4.47031378746E-001   4.69204068184E-001       1587     0     1     0     5   117  1169  -5.00000000000E-001   3.79999995232E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.57254171371E+000   0.00000000000E+000   0.00000000000E+000     2    17 20019    3.00000   -2.00000    8.00000
 -3.64846706390E-001  -7.72488713264E-001   6.22821412981E-002   8.56580972672E-001        131     0     1     0     5  1069   826   2.46329531074E-001   1.74551382661E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   9.01000032953E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.57428693771E+000   0.00000000000E+000   0.00000000000E+000     2    17 2001a   14.00000    5.00000    3.00000
 -4.75443601608E-001  -8.46528649330E-001   1.12474180758E-001   9.77398514748E-001         31     0     1     0     5  1411   926   4.35294121504E-001   1.41176477075E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   9.01000032953E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.57428693771E+000   0.00000000000E+000   0.00000000000E+000     2    17 2001a   17.00000    4.00000    4.00000
 -2.44555905461E-001  -6.05825245380E-001   2.55794674158E-001   7.01614379883E-001       1610     0     1     0     5   714  1031  -9.75609719753E-002   3.04878056049E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   9.01000032953E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.57428693771E+000   0.00000000000E+000   0.00000000000E+000     2    17 2001a   10.00000    4.00000    6.00000
 -1.31585121155E-001  -4.12644803524E-001   2.81348317862E-001   5.16475796700E-001       4768     0     1     0     5   435  1019  -2.46544197202E-001  -4.43061470985E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   9.01999972647E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.57603228092E+000   0.00000000000E+000   0.00000000000E+000     2    17 2001b    6.00000    3.00000    6.00000
 -3.41115385294E-001  -7.16685175896E-001   2.41790607572E-001   8.29734921455E-001        405     0     1     0     5   959  1056   7.82608687878E-001   6.08695626259E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   9.01999972647E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.57603228092E+000   0.00000000000E+000   0.00000000000E+000     2    17 2001b   13.00000    4.00000    6.00000
 -2.10483595729E-001  -4.15612190962E-001  -4.57203567028E-001   6.52741849422E-001       1176     0     1     0     5   478   248   3.07914495468E-001  -4.05834764242E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   9.02999980643E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.57777762413E+000   0.00000000000E+000   0.00000000000E+000     2    17 2001c    8.00000    4.00000   -7.00000
 -2.33306229115E-001  -6.33565723896E-001   1.36001735926E-001   6.88718974590E-001        199     0     1     0     5   736   894   1.85758508742E-002   1.36222913861E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   9.02999980643E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.57777762413E+000   0.00000000000E+000   0.00000000000E+000     2    17 2001c   10.00000    5.00000    4.00000
 -2.98938632011E-001  -7.07837581635E-001   1.26909136772E-001   7.78783857822E-001        228     0     1     0     5   893   897   7.03862667084E-001   5.15021443367E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   9.02999980643E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.57777762413E+000   0.00000000000E+000   0.00000000000E+000     2    17 2001c   12.00000    5.00000    4.00000
 -3.15483480692E-001  -5.40434181690E-001   4.97794717550E-001   7.99623966217E-001         32     0     1     0     5   704  1365  -4.00000005960E-001   6.00000023842E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   9.03999988640E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.57952296734E+000   0.00000000000E+000   0.00000000000E+000     2    17 2001d   11.00000    1.00000   10.00000
 -1.09320096672E-001  -3.23073238134E-001  -3.32832604647E-001   4.76555079222E-001       5897     0     1     0     5   339   423  -1.76470592618E-001  -3.33333343267E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   9.07000012629E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.58475899696E+000   0.00000000000E+000   0.00000000000E+000     2    17 20020    5.00000    4.00000   -5.00000
 -4.69470411539E-001  -8.56142699718E-001  -1.17590159178E-001   9.83468472958E-001         74     0     1     0     5  1432   548   3.87914240360E-001  -7.21247568727E-002   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   9.09000028621E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.58824956417E+000   0.00000000000E+000   0.00000000000E+000     2    17 20022   17.00000    5.00000    0.00000
 -2.87590563297E-001  -6.14272892475E-001   3.70849907398E-001   7.73025989532E-001         76     0     1     0     5   771  1192  -1.12500000000E+000   8.75000000000E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   9.09999968316E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.58999490738E+000   0.00000000000E+000   0.00000000000E+000     2    17 20023   11.00000    3.00000    8.00000
 -3.52572679520E-001  -6.87882840633E-001   3.61027151346E-001   8.53130042553E-001        165     0     1     0     5   944  1226  -6.25000000000E-002   1.25000000000E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   9.09000028621E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.58824956417E+000   0.00000000000E+000   0.00000000000E+000     2    17 20022   13.00000    3.00000    8.00000
 -2.64238446951E-001  -6.62558972836E-001  -2.09476724267E-001   7.43429124355E-001         95     0     1     0     5   804   496   4.37923252583E-001  -4.24379229546E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   9.09999968316E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.58999490738E+000   0.00000000000E+000   0.00000000000E+000     2    17 20023   11.00000    6.00000   -2.00000
 -1.74962714314E-001  -4.21788662672E-001   3.95951092243E-001   6.04396283627E-001        310     0     1     0     5   466  1155  -1.08369097114E-001  -3.87339055538E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   9.09999968316E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.58999490738E+000   0.00000000000E+000   0.00000000000E+000     2    17 20023    7.00000    2.00000    8.00000
 -3.42123270035E-001  -5.54428875446E-001  -5.31003117561E-001   8.40478479862E-001         32     0     1     0     5   751    43   2.81690150499E-001  -2.60563373566E-001   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   9.10999976312E+001   0.00000000000E+000   0.00000000000E+000   9.00000024957E+001   0.00000000000E+000   0.00000000000E+000   1.59174025059E+000   0.00000000000E+000   0.00000000000E+000     2    17 20024   12.00000    4.00000   -8.00000
